2.572428236390651990e-01,1.886603569704393690e-01,1.627562727346781868e-01,1.896555678814460799e-01,2.088622002406618217e-01,2.732761024495310442e-01,2.148973509296717710e-01,3.496663301697322535e-01,2.689794988541025500e-01,1.706176794717356726e-01,3.696805684509517076e-01,2.999291231733944851e-01,2.604601693349224978e-01,2.466675822119537564e-01,2.281325353036167125e-01,2.063390283073231468e-01,2.713657862550668542e-01,4.207045398400808822e-01,4.138259578214590340e-01,2.965998747035976102e-01,4.217677576667581696e-01,2.338535654805325992e-01,2.866391714216120490e-01,3.166398312851356200e-01,3.431799212230345342e-01,3.195594134470154390e-01,4.105880097903154557e-01,5.072764174095745204e-01,4.099091835933079131e-01,5.572786176897565058e-01,6.405984794978081265e-01,3.140774968471655160e-01,4.380367150999284753e-01,4.852769695167769570e-01,2.154630596210090343e-01,2.579165450549806837e-01,3.312218610882547432e-01,3.745292197685026192e-01,1.933496110877734875e-01,4.639479206624110286e-01,2.707668045167926363e-01,2.742797124083782290e-01,3.733466785826218826e-01,2.126799951249789822e-01,1.521477999612858012e-01,6.596237005984018076e-01,2.643243333544275098e-01,5.309605071309981827e-01,6.071062008211701722e-01,2.751172483685002668e-01,4.256139559030323594e-01,1.556014084081610571e-01,4.036988807788511324e-01,1.681760298622456129e-01,6.518588584634775751e-01,5.726695481536921983e-01,1.379071113557117090e-01,4.139386419415500007e-01,1.338587632283921858e-01,5.950965194377068057e-01,2.166571303696139261e-01,2.778508658173846069e-01,4.654978260049154049e-01,4.564059923972038080e-01,2.909241888885790162e-01,2.080548835660266938e-01,2.940474059010689811e-01,2.423808633314200323e-01,4.390349303253992530e-01,3.020485301777750542e-01,2.105300258601977559e-01,3.210208565536598058e-01,3.527792677693543100e-01,3.985145993092099603e-01,4.921037332632654526e-01,5.077715601499218634e-01,2.598842704590828001e-01,4.846622913579972103e-01,4.749594326339501849e-01,7.051023689478680412e-01,4.449550016791542495e-01,1.834941403862478670e-01,2.441544611620120597e-01,1.834051669562369591e-01,3.542515825611560198e-01,4.631926047534565272e-01,3.651163637010952923e-01,2.208965618248746321e-01,2.054444015942958057e-01,2.894633055531632970e-01,4.297502076823994099e-01,2.794921595156777405e-01,6.743098000255001168e-01,2.127231022722122500e-01,1.276417562882643519e-01,4.615616664784280010e-01,2.765084821885211985e-01,3.363340935940721255e-01,2.299354319991343265e-01,3.319505757915359734e-01
2.269732655420458600e-01,2.148467381115844732e-01,2.680268851916423056e-01,2.334598406052681707e-01,1.714453302408517343e-01,3.538851969513327478e-01,3.251063963429366988e-01,2.147044361520326627e-01,2.299114285897139731e-01,3.251062195153427425e-01,2.579389475836160739e-01,3.557058615254393152e-01,2.825536857749776920e-01,3.712715921797261065e-01,2.969903866002247539e-01,2.787621084418983597e-01,3.130496605341509531e-01,3.823839517406066868e-01,1.920539041814240400e-01,2.421209526504810583e-01,2.218453436679133361e-01,2.399588860891634923e-01,4.870567569399284480e-01,4.671555448946972944e-01,4.065813516062397603e-01,3.262205792692042805e-01,2.153453217899942707e-01,3.054970847150890734e-01,1.542222022012017246e-01,2.000365423985268343e-01,2.731271584648636841e-01,2.689626511280142629e-01,3.231148444794394448e-01,2.530055367850340131e-01,3.498307674141466483e-01,2.291263154281032444e-01,2.181858315047730534e-01,5.001409169574339009e-01,2.848333905800894961e-01,1.640286562167614648e-01,6.275882878366449980e-01,1.232242864810891847e-01,2.641285168534872052e-01,1.717409667490409353e-01,2.802606309357855707e-01,2.819355186412312864e-01,1.899981943858993216e-01,4.092353184146858003e-01,4.953676597501173173e-01,4.946885013432232303e-01,5.684081889071331828e-01,4.545822989993910102e-01,3.147929470472925484e-01,4.234694409853144714e-01,3.190782966075919047e-01,3.547998100036696134e-01,3.411729846883806427e-01,4.243258243490288240e-01,1.501262358263626695e-01,4.238505217619970566e-01,2.747292821850962907e-01,2.198786402807158813e-01,4.981962997264330339e-01,5.420581147151435353e-01,5.152142400276715772e-01,6.138502283789918357e-01,2.634338936377304541e-01,2.866386093537267588e-01,2.371920591264476685e-01,2.093841335066584097e-01,1.950465593018924915e-01,4.762337395162472009e-01,2.947006816276698249e-01,4.674376021402276149e-01,3.184595832095666879e-01,1.936478698677994714e-01,2.882339890309166264e-01,4.147630193507623186e-01,3.707498104071372258e-01,3.946300326026366823e-01,4.215259845433679819e-01,1.836887777058990312e-01,1.808223726282697785e-01,3.776969309639593986e-01,3.750592506403510606e-01,4.468900323708168698e-01,4.817032875874233677e-01,3.495548984454094898e-01,4.574062956747210751e-01,3.350619416233343584e-01,2.636252762314599263e-01,4.720126790336134359e-01,1.782231586950437652e-01,3.310030623272585126e-01,5.487815035045958689e-01,1.761923239459372570e-01,3.055249708943710840e-01,4.222580277203891175e-01,3.064617768451902702e-01,1.824652317510827571e-01
1.787598811636434970e-01,1.765875286555788071e-01,2.670389810555414134e-01,5.648748373612978435e-01,1.237741896705246286e-01,3.057265187950971574e-01,1.804922979856578569e-01,1.776826409282855623e-01,3.694064398478903444e-01,1.676384419863998221e-01,2.723497996113964370e-01,3.071493312379336427e-01,3.585479162206595127e-01,3.782578523729661635e-01,2.351865243404560324e-01,2.232448169896326384e-01,1.384172142422648577e-01,2.403749242409358167e-01,2.777964113890438735e-01,2.805555926053033833e-01,3.720547327604436516e-01,2.605703360283327386e-01,2.644073121093615808e-01,1.516128237087808195e-01,3.103286047498154399e-01,3.489666877821535618e-01,2.323472215460769819e-01,2.782978332498827201e-01,3.223675104344209119e-01,1.750491752695510494e-01,1.971240887276230203e-01,3.353727140852853505e-01,2.782178520602824334e-01,3.790271603132684408e-01,4.290366964397377969e-01,2.770008269046889682e-01,4.312164147047375939e-01,2.328669662160389731e-01,4.235925713142532079e-01,4.281436644616692933e-01,2.406350208578470207e-01,6.437039679488905097e-01,3.904544265737058817e-01,3.172417675887439503e-01,3.177242392859218056e-01,5.279135123388948303e-01,3.815789647222826431e-01,1.839122787974841744e-01,2.069792972503975981e-01,4.206601244605058798e-01,4.275652082707033230e-01,1.971434880564919001e-01,2.911496954355062838e-01,6.188511901047749619e-01,5.037043594766448251e-01,3.355855108664482778e-01,2.305603895569835193e-01,4.832233047853159991e-01,3.961141861972223843e-01,4.822449061532204095e-01,5.420789417980368396e-01,6.374058754011594496e-01,3.973772296042412111e-01,4.430941982715513872e-01,4.281591955298298391e-01,4.307647505724739312e-01,3.219589370297911146e-01,5.276744057372894092e-01,4.270921843130061069e-01,3.344849273772295128e-01,4.905465375628403901e-01,3.854285977490555792e-01,3.492004913334221805e-01,6.230057738422477565e-01,4.640751647219656384e-01,2.139848665304820152e-01,3.771942155512305050e-01,3.123389813368481760e-01,3.041645788409518825e-01,4.458683750130666978e-01,4.725226522185501654e-01,1.923362472187429839e-01,4.833460376667323422e-01,6.002178883079205551e-01,6.905518723309949092e-01,3.908405140139876721e-01,1.871931884575412375e-01,3.315904196466408216e-01,2.489610123275960984e-01,5.059886343082465876e-01,3.878042297739427990e-01,1.100213840825232797e-01,3.099052824201942724e-01,4.351206525824060645e-01,2.022036322742268022e-01,4.968541484231265293e-01,1.502564820551434144e-01,2.937399231579702619e-01,2.722548010168533428e-01,2.820839999049022384e-01
1.185687125006785470e-01,3.131006080350579035e-01,1.669165932335138491e-01,2.899591578806419712e-01,2.032509077020883959e-01,2.442534929183019510e-01,1.620309090651977924e-01,3.333425277965797462e-01,2.393426275437957051e-01,1.548288170373397499e-01,1.494634511004575006e-01,2.401607616871234974e-01,2.968607169950707725e-01,2.962871293665225725e-01,1.787069941289885222e-01,2.345364409132826566e-01,2.934636931392614612e-01,2.764347667426971245e-01,3.503206156015435391e-01,3.259879395595428608e-01,2.842995597268631047e-01,2.212832189437184960e-01,4.095638179002965007e-01,1.997780946868197294e-01,1.708588431048968515e-01,2.103704458489028539e-01,1.213625189512026886e-01,1.747257503490962094e-01,2.286827681699632464e-01,4.532841821525034343e-01,2.235983513617436358e-01,2.021293872676059034e-01,2.399454380777300000e-01,5.149109541724545824e-01,3.676544460912744006e-01,3.004053408737479280e-01,3.512270228113429371e-01,1.702948097487302359e-01,1.719609690921588829e-01,1.868999596539693275e-01,3.048948707223166910e-01,2.979422253447640001e-01,2.828235566654587196e-01,1.817223270417227809e-01,4.770483676285694474e-01,3.225341798041720387e-01,5.836030719114687626e-01,1.911627748838343188e-01,4.084692120785958780e-01,2.769716775567052647e-01,4.053548294525294304e-01,3.382359118369809292e-01,5.777274558182614594e-01,3.240245521360697878e-01,4.607223413657469124e-01,2.675313704270487203e-01,2.028641609852395722e-01,2.109696920008393706e-01,3.347290694526282029e-01,1.774476039368072522e-01,3.569109505042253883e-01,2.548851323631965982e-01,1.361448397055044779e-01,4.425737949024774465e-01,1.694678128768730141e-01,3.829569070675564180e-01,2.919828052510473615e-01,3.184696821777211473e-01,1.225807934851745884e-01,3.459261848395875916e-01,4.152811888898279569e-01,3.633000915982291246e-01,1.692693717194208858e-01,4.528093933954072114e-01,2.262928250120687934e-01,4.733961540217863084e-01,3.366254068950157441e-01,2.597079132686946901e-01,3.677583831770425138e-01,3.357937569088768615e-01,2.789598299329684172e-01,4.074791087943780976e-01,2.581263877019696618e-01,2.426152694932315057e-01,3.710617213275735349e-01,2.765678395047754812e-01,7.092264839599264903e-01,1.981861352936236942e-01,1.174046033698358943e-01,3.727157259771438635e-01,4.716546894710039184e-01,3.000894941380537473e-01,3.328239413843706029e-01,4.007473390273895708e-01,1.559565067139710992e-01,4.258918933214290159e-01,4.602334536788478814e-01,6.593959033408084425e-01,2.022974578468551832e-01,3.677521567373183142e-01
1.003437359647489785e-01,1.667646539099190695e-01,3.617425160029085207e-01,2.234409041095020976e-01,2.151845180569343374e-01,3.578918431258686361e-01,6.642845823961895935e-01,4.971111162505384429e-01,3.481739366593369356e-01,2.539698377035855548e-01,2.721798300826836492e-01,4.350402882852321684e-01,3.517537323466728982e-01,2.505611639852382555e-01,1.426593806849486834e-01,2.247202500322297014e-01,2.211270780661217239e-01,1.832497732925965905e-01,4.384026851951779991e-01,3.575790478803408945e-01,4.270522245153259844e-01,4.558956291640757774e-01,2.531579139798652012e-01,4.672141817449674273e-01,4.279026170090957648e-01,2.243216429640166876e-01,3.071667384922859845e-01,3.102099490117090630e-01,3.159813304476936646e-01,3.028949250358505818e-01,4.027686309413058829e-01,3.391713158886359158e-01,1.996196310712652633e-01,1.865159697490720303e-01,2.885860920945191865e-01,2.595661883485656518e-01,2.857044346511686816e-01,4.267699245924934659e-01,3.453753882791210650e-01,6.572302895720644189e-01,4.698339893855467131e-01,3.545625200063530769e-01,4.453107819260634925e-01,3.965467404021875697e-01,5.599779884979974032e-01,6.408666905854510931e-01,2.316139456988564049e-01,3.467308385741962873e-01,2.827841046258179336e-01,2.912239189463164957e-01,2.735671336880796667e-01,4.859383235013518543e-01,2.621737777406391023e-01,2.847249802313825406e-01,3.299649708195449005e-01,4.370549650748021264e-01,2.838722683315767492e-01,3.662075970406891701e-01,3.271148657917382074e-01,2.993333392440849505e-01,2.596442134851794648e-01,5.875810951265784121e-01,4.794100317537160483e-01,2.338967678418298890e-01,2.893805587874331287e-01,2.726212764524317267e-01,3.071211238644236952e-01,4.280135555332831854e-01,7.188900260951613941e-01,3.081031290211292406e-01,3.029631890651406922e-01,6.054734977143501062e-01,2.191945878887026078e-01,3.908831230477350371e-01,3.474817317847138098e-01,4.152388778283992998e-01,2.919584010941124186e-01,3.200753132869064710e-01,4.429818578472334289e-01,2.617037543343914141e-01,5.057399034449127084e-01,1.911979411037641741e-01,5.211266213669254466e-01,2.847193716230911886e-01,5.197495954886108827e-01,4.150152613389332390e-01,2.530482355138491957e-01,3.894661218831106386e-01,5.122432852260854208e-01,3.213469263788140129e-01,2.346176371357199253e-01,2.217602053495249248e-01,1.680468613137070522e-01,4.796093488075441336e-01,2.347647878219254747e-01,3.856088829662243644e-01,3.158484641580902030e-01,1.839476304124846306e-01,3.440581067926139491e-01,2.614795452306207801e-01
5.040579856596658637e-01,1.449383443333834565e-01,1.574658135696239969e-01,1.696510324894010546e-01,2.877022357914499895e-01,2.272173052111083613e-01,1.565173990251239600e-01,2.213179867606786255e-01,4.821326944435699868e-01,2.286039509190061492e-01,4.668446558616309860e-01,1.923128468525315826e-01,3.091522537391654391e-01,3.002275026427758120e-01,1.857890535105087837e-01,2.075350993911576902e-01,4.655735488478703887e-01,4.762677058797219476e-01,2.498599340242937950e-01,3.672121973030080255e-01,2.856079604081252499e-01,1.720591517255345981e-01,2.467967129831012685e-01,2.570724192739653469e-01,5.254561702615171415e-01,2.973432315383058855e-01,1.693458680893807633e-01,4.395737375071585018e-01,3.281100577430527410e-01,3.874295817876486359e-01,4.935621305704367967e-01,2.009584702425664116e-01,3.528753447343920269e-01,1.897158893714830374e-01,2.572625193735664784e-01,3.654547899622191398e-01,2.477456704798095544e-01,2.168662148219026864e-01,4.622017454360679567e-01,4.360727948435643708e-01,1.845314492137635765e-01,6.023351284827265228e-01,3.932396010470772807e-01,4.116565314132552555e-01,4.499745304751708308e-01,3.775075330567603249e-01,2.727284190150743859e-01,2.721071357672004698e-01,2.959713666805638410e-01,2.443447015186213378e-01,3.782830580906961226e-01,2.711684019517837108e-01,1.922624355231341287e-01,3.162904702386662437e-01,4.360291799353690489e-01,5.859134895226083550e-01,4.879854708735698599e-01,2.600479111994671855e-01,6.913711483259606938e-01,5.795713611689577993e-01,4.888796415766774039e-01,4.112436425180201471e-01,3.157854383915478791e-01,4.438633886653370331e-01,6.301657426973815701e-01,5.327829421570808854e-01,2.659992628519204927e-01,1.839941973125594210e-01,3.213080543739117445e-01,2.150090065994589850e-01,2.478946179517018678e-01,4.730559682976238634e-01,3.493479618299021316e-01,2.964986632930815547e-01,4.950138708424497991e-01,2.095119238962103170e-01,2.973526071838598073e-01,3.151709766172179905e-01,6.280459767548218775e-01,1.655052927378252714e-01,4.740491441402932549e-01,3.321098568223250225e-01,3.597308327176731435e-01,3.006943687526940634e-01,2.915827530013767599e-01,5.873560984663792617e-01,2.891439685603012233e-01,3.891221733421039164e-01,5.331620958747518291e-01,9.273885959047147021e-02,2.521147518427259149e-01,5.315673375044618343e-01,2.469364542894815218e-01,1.997231650077485599e-01,1.719436257475489005e-01,3.185610147514024715e-01,3.485014131618373034e-01,4.553474357579654908e-01,4.054389037069801582e-01,4.312981065964700544e-01
9.690145183147060026e-02,4.414722868428438418e-01,2.141346038530849427e-01,1.367036342599534382e-01,1.680476810334782523e-01,2.390466749711007144e-01,1.541930175333200426e-01,1.583195841803016479e-01,2.127416882483896265e-01,8.418371553791097195e-02,2.262445299068284454e-01,1.566822144270872130e-01,2.075156912802877673e-01,2.671147661248901017e-01,2.100013229229568124e-01,3.799668911235203894e-01,2.351582539203484756e-01,3.448593150644460592e-01,2.119334422732652989e-01,2.215532626077849898e-01,1.772412279891402154e-01,3.438955614084174828e-01,2.850989922599627135e-01,3.333988714429050315e-01,2.419045491796040226e-01,3.295361380120151451e-01,3.553800126868318365e-01,2.879902482275475406e-01,1.778441350921185493e-01,3.466539638858098238e-01,3.018386969538398024e-01,4.185922601022232792e-01,2.965610863333651981e-01,3.242536175295369638e-01,4.818902198195460507e-01,3.325938570318999199e-01,3.718346496747598207e-01,4.434578195687327584e-01,4.120912351397907347e-01,1.530325314515257884e-01,5.338103348968338269e-01,3.700479422210620761e-01,3.050711458623089345e-01,2.733146931761499254e-01,5.796999955881205757e-01,2.750492635467582936e-01,5.805082056873311913e-01,3.679860319427927795e-01,4.873138600645120500e-01,5.293643835259626007e-01,2.636663029087325527e-01,3.492216717202892284e-01,2.757688484257778128e-01,2.167030171524098880e-01,2.495337505394488453e-01,2.469874345916658609e-01,4.911920135605684634e-01,4.754686700303938918e-01,4.173060791557671734e-01,4.964776367078491126e-01,2.861759527645830747e-01,4.284366181154215525e-01,4.762825190623387051e-01,4.945127491218000437e-01,4.445669510724657991e-01,3.422688086616797465e-01,4.616956060513246474e-01,3.295902937663622856e-01,2.567582256324656420e-01,2.283411853477917697e-01,3.229218327037117753e-01,3.949362440242577543e-01,7.182902888634029592e-01,4.055370187329263576e-01,4.776076873205936102e-01,4.020930930013142390e-01,2.390935520670559034e-01,4.332138736269242063e-01,3.785105044704979438e-01,4.709199998275513943e-01,2.666801044860953041e-01,2.558030618244824250e-01,3.202401343519952204e-01,4.720248210032260694e-01,2.286481869386541577e-01,3.480265436620274544e-01,2.341655891233155595e-01,2.045672953288216189e-01,2.908404661323720775e-01,3.671901010833932832e-01,4.351017518076044643e-01,5.074395828106769146e-01,5.038371417139806407e-01,7.037326628113578231e-01,5.264460316237439264e-01,3.175917972836516112e-01,4.953034402976789763e-01,1.773539320789191132e-01,3.418715598270719025e-01,5.321513372432613576e-01
1.488859346585239551e-01,2.019158792853919526e-01,3.027092472793139755e-01,1.105951155954745940e-01,2.227828054235206912e-01,1.851544067620474465e-01,3.927885395347363029e-01,2.809806708167712497e-01,3.245895069953853573e-01,1.788415192075688553e-01,1.784952627135108771e-01,2.678286501579856260e-01,2.093170625591044554e-01,2.218903648010359941e-01,2.913817257963891016e-01,2.282288897622283819e-01,2.489253800381855397e-01,2.528888789498365819e-01,2.525836532959041536e-01,4.396812882058157013e-01,3.572548547890147530e-01,1.612637398896642482e-01,5.840420501057377312e-01,2.272331821493093484e-01,3.588615069233359600e-01,2.760200719569430028e-01,2.831475177365476159e-01,3.069096945822474276e-01,1.768362525114422212e-01,3.110745868114148660e-01,3.642963841666972957e-01,2.706970612083602901e-01,2.420701952639409960e-01,2.990039629077704264e-01,4.422890101243491801e-01,3.345431535459461037e-01,3.877630911098878252e-01,2.359844786354923507e-01,1.821643013005149470e-01,2.351188687434845881e-01,3.861037602127679880e-01,1.832492417618358238e-01,3.790439780834614081e-01,2.393984542676078353e-01,2.366263296492456536e-01,4.255133665916845387e-01,3.291819646345189310e-01,3.658569422366250712e-01,2.032338323754955545e-01,3.101036839848646531e-01,3.063104557120451821e-01,4.993699789668702982e-01,4.701681708832157192e-01,3.170093454836582225e-01,3.240450825910186072e-01,3.283988882014134969e-01,2.531714568894966044e-01,3.819182405583000928e-01,2.745591208059972588e-01,4.384139132939361416e-01,4.518346934137258408e-01,3.807237170474702670e-01,2.004207997735360514e-01,2.155875666425166870e-01,2.559526609835651723e-01,7.002505532126286347e-01,1.836705250198731598e-01,2.667280614394089699e-01,2.389678586575855468e-01,2.808677319701527453e-01,2.345829217468574646e-01,5.113484261731358060e-01,3.782495640833851702e-01,3.096899821149552978e-01,3.603854220121147645e-01,5.271757297332260173e-01,2.446372051513035772e-01,3.361644389075700290e-01,6.069077359260748317e-01,5.235037390643327848e-01,3.888755340627391144e-01,3.911392011694641568e-01,2.862316950535353510e-01,4.668631663346748395e-01,4.263870661619547642e-01,2.498701497333719601e-01,3.807264175536845263e-01,5.302196229047444476e-01,7.820101922050599619e-01,4.667338303173807490e-01,4.548775357167335054e-01,2.778386829846902772e-01,3.617903994762914355e-01,3.363009518726158831e-01,1.538544204980000218e-01,2.994245089608724153e-01,3.183994135141036130e-01,2.613804513334396784e-01,5.002976559593450556e-01,2.952834719362116278e-01
5.548925492725333974e-01,1.331052439166240386e-01,3.402495519235189669e-01,1.159841530941127519e-01,3.537061241177900661e-01,2.777071525050531231e-01,1.701449318807303490e-01,1.944264128400586267e-01,2.267911706046075726e-01,2.717854151196437695e-01,2.371634545485500623e-01,5.152847218071854307e-01,2.648716474669308707e-01,2.600827032372426961e-01,2.386463632951934533e-01,2.774643085269064557e-01,2.757950526732607099e-01,3.406748464682957112e-01,2.922073409006362699e-01,1.994285644821134074e-01,2.168627072491400021e-01,1.582570112081423674e-01,2.485683240146320805e-01,3.441472961661547481e-01,2.165829581904421541e-01,3.076689663418828435e-01,2.439082728543728873e-01,3.524262674679644602e-01,3.997308616762930700e-01,4.020570727961972346e-01,3.165318702151553865e-01,1.918720500609105428e-01,3.385906196564635318e-01,2.996413262515752463e-01,6.200262646176921688e-01,3.491582715019391214e-01,2.484814548599064976e-01,6.811739865580094255e-01,1.904244202080813408e-01,4.063962482716491631e-01,2.934319502639096133e-01,2.161499674399872950e-01,5.847931883751988913e-01,4.883395445705231985e-01,3.240324021363663598e-01,5.372668985582946810e-01,3.293003996550213364e-01,3.297695883988570609e-01,4.165823905595935628e-01,3.472220503603706265e-01,2.751306491752140704e-01,2.094013278386021026e-01,3.067900177347610557e-01,2.074494839119769285e-01,3.890566568622033095e-01,4.314382587551638948e-01,3.698683388459896304e-01,2.736952545031772766e-01,4.982340892909380980e-01,4.110759740898961012e-01,1.809628100908666770e-01,5.062064838407152045e-01,3.808648435060389414e-01,4.563132227951686715e-01,2.930149377032459923e-01,3.404893649121285559e-01,4.648858625904236375e-01,6.533498649184934504e-01,3.996555319140536189e-01,3.862621190590053155e-01,3.499803152878115386e-01,3.351607797306114245e-01,5.118730409264238279e-01,4.898310219956771294e-01,5.328338625115186522e-01,5.852556364737118155e-01,3.267408918414949626e-01,2.266217225931303758e-01,2.807208880250734451e-01,5.584324028494805914e-01,4.222207463528896421e-01,3.653637618311463275e-01,4.640014339114390540e-01,3.715750471809385891e-01,2.992474037760836092e-01,5.144624000227087102e-01,2.506650840741505570e-01,3.370929563627145797e-01,3.135653921011924417e-01,3.877750107926638545e-01,5.207407953610091456e-01,3.238352525919585556e-01,2.864122749412126856e-01,5.472361800482479222e-01,4.766039127572752054e-01,3.414393708924158277e-01,3.112427898328046783e-01,4.579517019505705555e-01,2.752045318695010012e-01,3.951068801521379625e-01
3.689220071654815136e-01,1.634428653639376783e-01,2.157004241126009025e-01,3.699621251617600803e-01,2.638363920682096353e-01,2.438885207174144309e-01,6.929048494840932548e-01,2.992365918119193613e-01,2.989555655905039577e-01,5.103215886663557965e-01,2.420361937318948331e-01,2.550880699283398778e-01,2.010342533573079848e-01,2.680352050356480387e-01,2.500383507753520806e-01,1.906316873855699034e-01,2.754694598622476898e-01,1.737304731980665595e-01,2.957646759328873554e-01,3.672061652055109149e-01,2.160657304884686103e-01,2.208119986826726222e-01,2.719783551496661733e-01,4.023558644016524966e-01,3.275934813347541330e-01,3.107942350463684944e-01,3.518399611009683792e-01,4.030818722034155144e-01,2.147749201940855335e-01,3.527634960159224953e-01,5.182150903678937048e-01,3.333034342358132673e-01,2.420184134119272579e-01,3.294486673547571964e-01,2.312620451610061523e-01,1.938328280737348641e-01,2.919107463260144919e-01,3.692014021633890919e-01,2.604415020809714432e-01,3.878559713017535882e-01,4.759847511506868911e-01,3.216756175426893072e-01,2.909546509494113087e-01,4.203598560345187529e-01,6.350100454797541483e-01,3.504685540990281067e-01,2.407238048957166809e-01,3.968854131713195899e-01,2.336743975047800292e-01,4.044045645020183377e-01,4.007025109919535866e-01,6.841843078517213517e-01,4.734275177328990392e-01,3.647866342706540532e-01,3.348801963591800934e-01,2.914084667876818968e-01,2.942384258714016432e-01,2.695384863787577134e-01,5.003684514978289366e-01,5.946898118579128090e-01,5.165223642761458400e-01,3.561207051054443573e-01,3.555014563741318856e-01,3.309991538627747309e-01,3.701819586702210230e-01,4.950301789171084876e-01,3.384176993616987983e-01,1.842865261244179820e-01,4.892915492650936060e-01,4.496695319425041970e-01,5.519816362151624967e-01,4.837071431548672362e-01,5.353904249635759172e-01,2.482545885202955827e-01,3.654547106831180781e-01,2.165057997565018044e-01,4.526105691050606450e-01,7.149159426054461086e-01,3.474657980980895844e-01,3.879988477729529039e-01,5.052602813626342337e-01,3.733479754311799792e-01,4.089964455510767816e-01,2.804903366767227402e-01,5.288659614740253145e-01,4.630813366705728851e-01,2.664103422830630397e-01,2.608552524012712759e-01,2.038696602974131578e-01,2.871536811955345270e-01,2.755534644865737515e-01,4.170642495157710350e-01,6.236217613435016682e-01,3.939785402370636347e-01,3.230964695933840058e-01,4.600748592763973521e-01,3.913873606540371752e-01,2.947328883535674238e-01,3.796056122781407693e-01,3.411462648205297876e-01
